Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
257.52620339393616	59	-3359.7718576726456	195.19435639926968	-3089.533630280556	-3543.673452826418	335.6666666666667	15.860503004493758	1007	75874
261.9833743572235	60	-3596.576813956988	246.17878175487394	-3280.866453844067	-3881.5194256009117	353.3333333333333	23.170862929310353	1060	76934
267.7871127128601	61	-3173.8184249041174	128.33724074993327	-2992.365093749602	-3354.9135350967113	322.25	8.257572282456872	1289	78223
273.4684462547302	62	-3143.264933406014	211.9755870161881	-2910.2636396439266	-3369.5548756814924	317.0	14.577379737113251	1268	79491
279.29819107055664	63	-3188.3324481824466	116.93262021017864	-3010.342685600842	-3338.545003997223	320.0	11.313708498984761	1280	80771
285.0365378856659	64	-3177.2009239726717	109.72853390320618	-3051.867855405989	-3337.5649177035466	321.5	9.069178573608527	1286	82057
290.7617893218994	65	-3260.8668677392043	59.592505878046936	-3182.5391341314744	-3341.892541429891	318.25	1.7853571071357126	1273	83330
296.4850537776947	66	-3193.6664510528026	129.55588333844238	-3041.4295313042962	-3328.7802028678825	313.75	6.722164829874376	1255	84585
302.11501264572144	67	-3231.622309660496	31.510212065339843	-3187.505711274303	-3276.186472242023	319.5	0.5	1278	85863
307.68198704719543	68	-2967.26461735246	171.52235297063697	-2804.1695549185897	-3214.3768955763708	299.75	9.065732182234372	1199	87062
313.2111165523529	69	-3191.187599931287	91.6495277084894	-3037.1964780590806	-3275.5596560724744	306.25	3.897114317029974	1225	88287
318.6428427696228	70	-3155.032573184778	198.08617715364753	-2890.571766464662	-3438.136853986889	304.0	11.313708498984761	1216	89503
324.5694303512573	71	-3267.9622613991633	164.13670106650707	-3098.0159904122547	-3528.97355900205	305.0	9.192388155425117	1220	90723
330.60541582107544	72	-3142.0080505983715	84.17081574128336	-3026.738803940042	-3247.181357370706	303.0	1.7320508075688772	1212	91935
336.36905431747437	73	-3046.4954008278696	113.05506712989141	-2941.7986385452227	-3233.5081515026495	300.0	2.8284271247461903	1200	93135
341.92191982269287	74	-3119.8616218589464	46.841796666480924	-3050.32843776593	-3181.9957601324654	300.25	4.493050188902857	1201	94336
347.5304410457611	75	-3234.628127294082	32.40575922278406	-3209.0656120215813	-3289.8775187299425	303.25	1.299038105676658	1213	95549
353.0457181930542	76	-3111.139019965495	124.52776609965913	-2904.5505568858516	-3214.0031263384703	301.5	4.330127018922194	1206	96755
358.5952858924866	77	-3099.2213098408774	36.785801043312524	-3036.7254745431555	-3130.0990508880395	301.0	3.3166247903554	1204	97959
364.13062477111816	78	-3222.7697551381743	263.23197758318446	-2805.465992633075	-3530.8608146371553	301.75	10.755812382149477	1207	99166
369.626935005188	79	-3107.566560254582	178.48032506281461	-2825.2526401568903	-3284.039490817628	300.0	6.928203230275509	1200	100366
375.17342042922974	80	-3343.5262554746832	147.41925458724745	-3169.0855116279245	-3496.509075152965	312.75	10.084022015049353	1251	101617
380.84554171562195	81	-3345.6920865612647	116.76548559991878	-3210.149539381132	-3500.2993852415048	316.75	5.0682837331783235	1267	102884
386.4733259677887	82	-3261.8712962081663	237.2881601952312	-3052.3775548031886	-3647.9494673042946	312.5	11.05667219374799	1250	104134
392.1458513736725	83	-3033.61862908667	118.05098988489189	-2923.6132833684082	-3210.5510406876347	300.0	5.612486080160912	1200	105334
397.7670011520386	84	-2875.2563929450125	94.24887225889589	-2723.6971824875613	-2961.1934874901826	295.75	6.456585785072479	1183	106517
